Oligo name,Depth,A_content,T_content,G_content,C_content,GC_content,AG_content
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_26,4385,0.24761904761904763,0.18095238095238095,0.29523809523809524,0.2761904761904762,0.5714285714285714,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_27,4524,0.2857142857142857,0.2571428571428571,0.21904761904761905,0.23809523809523808,0.45714285714285713,0.5047619047619047
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_28,5323,0.2571428571428571,0.3142857142857143,0.20952380952380953,0.21904761904761905,0.42857142857142855,0.4666666666666667
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_29,4238,0.24761904761904763,0.2857142857142857,0.24761904761904763,0.21904761904761905,0.4666666666666667,0.49523809523809526
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_30,4157,0.2857142857142857,0.2761904761904762,0.23809523809523808,0.2,0.4380952380952381,0.5238095238095238
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_31,4704,0.3142857142857143,0.21904761904761905,0.19047619047619047,0.2761904761904762,0.4666666666666667,0.5047619047619047
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_32,3524,0.24761904761904763,0.23809523809523808,0.19047619047619047,0.3238095238095238,0.5142857142857142,0.4380952380952381
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_33,3443,0.26666666666666666,0.23809523809523808,0.2,0.29523809523809524,0.49523809523809526,0.4666666666666667
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_34,4142,0.2571428571428571,0.20952380952380953,0.21904761904761905,0.3142857142857143,0.5333333333333333,0.47619047619047616
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_35,4072,0.29523809523809524,0.18095238095238095,0.3047619047619048,0.21904761904761905,0.5238095238095238,0.6
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_36,3284,0.2857142857142857,0.24761904761904763,0.21904761904761905,0.24761904761904763,0.4666666666666667,0.5047619047619047
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_37,3423,0.24761904761904763,0.2,0.26666666666666666,0.2857142857142857,0.5523809523809524,0.5142857142857142
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_38,3521,0.2761904761904762,0.2,0.21904761904761905,0.3047619047619048,0.5238095238095238,0.49523809523809526
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_39,2865,0.34285714285714286,0.2,0.21904761904761905,0.23809523809523808,0.45714285714285713,0.5619047619047619
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_40,3863,0.3047619047619048,0.18095238095238095,0.24761904761904763,0.26666666666666666,0.5142857142857142,0.5523809523809524
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_41,3808,0.2761904761904762,0.1523809523809524,0.2761904761904762,0.29523809523809524,0.5714285714285714,0.5523809523809524
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_42,5157,0.2571428571428571,0.26666666666666666,0.2857142857142857,0.19047619047619047,0.47619047619047616,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_43,4019,0.26666666666666666,0.17142857142857143,0.2857142857142857,0.2761904761904762,0.5619047619047619,0.5523809523809524
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_44,3198,0.21904761904761905,0.29523809523809524,0.24761904761904763,0.23809523809523808,0.4857142857142857,0.4666666666666667
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_45,3756,0.2761904761904762,0.26666666666666666,0.19047619047619047,0.26666666666666666,0.45714285714285713,0.4666666666666667
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_46,3192,0.26666666666666666,0.24761904761904763,0.24761904761904763,0.23809523809523808,0.4857142857142857,0.5142857142857142
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_47,3992,0.23809523809523808,0.20952380952380953,0.23809523809523808,0.3142857142857143,0.5523809523809524,0.47619047619047616
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_48,3185,0.20952380952380953,0.2571428571428571,0.2857142857142857,0.24761904761904763,0.5333333333333333,0.49523809523809526
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_49,6865,0.21904761904761905,0.20952380952380953,0.2761904761904762,0.29523809523809524,0.5714285714285714,0.49523809523809526
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_50,2476,0.22857142857142856,0.21904761904761905,0.24761904761904763,0.3047619047619048,0.5523809523809524,0.47619047619047616
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_51,3674,0.3238095238095238,0.20952380952380953,0.2761904761904762,0.19047619047619047,0.4666666666666667,0.6
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_52,4919,0.20952380952380953,0.3047619047619048,0.23809523809523808,0.24761904761904763,0.4857142857142857,0.44761904761904764
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_53,4224,0.2857142857142857,0.2571428571428571,0.26666666666666666,0.19047619047619047,0.45714285714285713,0.5523809523809524
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_54,3982,0.2857142857142857,0.26666666666666666,0.22857142857142856,0.21904761904761905,0.44761904761904764,0.5142857142857142
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_55,3963,0.3047619047619048,0.20952380952380953,0.2857142857142857,0.2,0.4857142857142857,0.5904761904761905
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_56,2734,0.2857142857142857,0.21904761904761905,0.2,0.29523809523809524,0.49523809523809526,0.4857142857142857
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_57,2638,0.2857142857142857,0.24761904761904763,0.26666666666666666,0.2,0.4666666666666667,0.5523809523809524
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_58,4899,0.3047619047619048,0.26666666666666666,0.2,0.22857142857142856,0.42857142857142855,0.5047619047619047
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_59,3003,0.2761904761904762,0.18095238095238095,0.22857142857142856,0.3142857142857143,0.5428571428571428,0.5047619047619047
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_60,1801,0.20952380952380953,0.2,0.3333333333333333,0.2571428571428571,0.5904761904761905,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_61,2674,0.24761904761904763,0.34285714285714286,0.18095238095238095,0.22857142857142856,0.4095238095238095,0.42857142857142855
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_62,5433,0.22857142857142856,0.2857142857142857,0.19047619047619047,0.29523809523809524,0.4857142857142857,0.41904761904761906
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_63,1490,0.2571428571428571,0.20952380952380953,0.24761904761904763,0.2857142857142857,0.5333333333333333,0.5047619047619047
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_64,5542,0.19047619047619047,0.2761904761904762,0.22857142857142856,0.3047619047619048,0.5333333333333333,0.41904761904761906
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_65,4065,0.2761904761904762,0.2571428571428571,0.26666666666666666,0.2,0.4666666666666667,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_66,3824,0.2857142857142857,0.19047619047619047,0.29523809523809524,0.22857142857142856,0.5238095238095238,0.580952380952381
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_67,5015,0.24761904761904763,0.20952380952380953,0.2857142857142857,0.2571428571428571,0.5428571428571428,0.5333333333333333
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_68,5311,0.21904761904761905,0.2857142857142857,0.23809523809523808,0.2571428571428571,0.49523809523809526,0.45714285714285713
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_69,3678,0.26666666666666666,0.2,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.5333333333333333
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_70,4904,0.2571428571428571,0.2761904761904762,0.22857142857142856,0.23809523809523808,0.4666666666666667,0.4857142857142857
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_71,5067,0.20952380952380953,0.29523809523809524,0.2571428571428571,0.23809523809523808,0.49523809523809526,0.4666666666666667
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_72,1807,0.2571428571428571,0.2571428571428571,0.2857142857142857,0.2,0.4857142857142857,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_73,5441,0.2,0.26666666666666666,0.24761904761904763,0.2857142857142857,0.5333333333333333,0.44761904761904764
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_74,3653,0.2761904761904762,0.26666666666666666,0.26666666666666666,0.19047619047619047,0.45714285714285713,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_75,4633,0.2571428571428571,0.23809523809523808,0.3047619047619048,0.2,0.5047619047619047,0.5619047619047619
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_76,4627,0.2857142857142857,0.24761904761904763,0.24761904761904763,0.21904761904761905,0.4666666666666667,0.5333333333333333
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_77,4266,0.3047619047619048,0.2,0.2,0.29523809523809524,0.49523809523809526,0.5047619047619047
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_78,4127,0.29523809523809524,0.26666666666666666,0.23809523809523808,0.2,0.4380952380952381,0.5333333333333333
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_79,5350,0.21904761904761905,0.2857142857142857,0.23809523809523808,0.2571428571428571,0.49523809523809526,0.45714285714285713
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_80,4638,0.24761904761904763,0.2,0.3333333333333333,0.21904761904761905,0.5523809523809524,0.580952380952381
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_81,4582,0.29523809523809524,0.3142857142857143,0.1523809523809524,0.23809523809523808,0.3904761904761905,0.44761904761904764
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_82,6431,0.26666666666666666,0.24761904761904763,0.26666666666666666,0.21904761904761905,0.4857142857142857,0.5333333333333333
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_83,5337,0.2761904761904762,0.17142857142857143,0.26666666666666666,0.2857142857142857,0.5523809523809524,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_84,5105,0.3047619047619048,0.24761904761904763,0.21904761904761905,0.22857142857142856,0.44761904761904764,0.5238095238095238
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_85,2063,0.2571428571428571,0.26666666666666666,0.26666666666666666,0.20952380952380953,0.47619047619047616,0.5238095238095238
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_86,2925,0.24761904761904763,0.22857142857142856,0.21904761904761905,0.3047619047619048,0.5238095238095238,0.4666666666666667
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_87,1907,0.21904761904761905,0.22857142857142856,0.29523809523809524,0.2571428571428571,0.5523809523809524,0.5142857142857142
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_88,2077,0.2,0.26666666666666666,0.2761904761904762,0.2571428571428571,0.5333333333333333,0.47619047619047616
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_89,3259,0.34285714285714286,0.21904761904761905,0.1619047619047619,0.2761904761904762,0.4380952380952381,0.5047619047619047
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_90,846,0.21904761904761905,0.2,0.37142857142857144,0.20952380952380953,0.580952380952381,0.5904761904761905
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_91,3336,0.3238095238095238,0.19047619047619047,0.23809523809523808,0.24761904761904763,0.4857142857142857,0.5619047619047619
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_92,4944,0.2,0.3047619047619048,0.2571428571428571,0.23809523809523808,0.49523809523809526,0.45714285714285713
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_93,4153,0.22857142857142856,0.3142857142857143,0.23809523809523808,0.21904761904761905,0.45714285714285713,0.4666666666666667
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_94,4413,0.26666666666666666,0.20952380952380953,0.3047619047619048,0.21904761904761905,0.5238095238095238,0.5714285714285714
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_95,5316,0.2571428571428571,0.3142857142857143,0.2,0.22857142857142856,0.42857142857142855,0.45714285714285713
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_96,4698,0.24761904761904763,0.24761904761904763,0.22857142857142856,0.2761904761904762,0.5047619047619047,0.47619047619047616
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_97,2753,0.2761904761904762,0.2857142857142857,0.19047619047619047,0.24761904761904763,0.4380952380952381,0.4666666666666667
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_98,6880,0.2761904761904762,0.34285714285714286,0.18095238095238095,0.2,0.38095238095238093,0.45714285714285713
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_99,4375,0.23809523809523808,0.2857142857142857,0.2571428571428571,0.21904761904761905,0.47619047619047616,0.49523809523809526
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_100,3621,0.2857142857142857,0.24761904761904763,0.2761904761904762,0.19047619047619047,0.4666666666666667,0.5619047619047619
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_101,2846,0.26666666666666666,0.23809523809523808,0.29523809523809524,0.2,0.49523809523809526,0.5619047619047619
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_102,2667,0.2571428571428571,0.20952380952380953,0.34285714285714286,0.19047619047619047,0.5333333333333333,0.6
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_103,2436,0.20952380952380953,0.29523809523809524,0.2,0.29523809523809524,0.49523809523809526,0.4095238095238095
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_104,5143,0.22857142857142856,0.3142857142857143,0.3142857142857143,0.14285714285714285,0.45714285714285713,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_105,5196,0.2857142857142857,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.47619047619047616,0.5238095238095238
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_106,5173,0.2571428571428571,0.2,0.2761904761904762,0.26666666666666666,0.5428571428571428,0.5333333333333333
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_107,7509,0.2761904761904762,0.20952380952380953,0.23809523809523808,0.2761904761904762,0.5142857142857142,0.5142857142857142
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_108,6500,0.22857142857142856,0.26666666666666666,0.22857142857142856,0.2761904761904762,0.5047619047619047,0.45714285714285713
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_109,4212,0.3047619047619048,0.24761904761904763,0.23809523809523808,0.20952380952380953,0.44761904761904764,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_110,3057,0.2857142857142857,0.19047619047619047,0.2571428571428571,0.26666666666666666,0.5238095238095238,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_111,5108,0.24761904761904763,0.2571428571428571,0.2571428571428571,0.23809523809523808,0.49523809523809526,0.5047619047619047
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_112,4748,0.2571428571428571,0.2857142857142857,0.22857142857142856,0.22857142857142856,0.45714285714285713,0.4857142857142857
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_113,4058,0.29523809523809524,0.2571428571428571,0.2571428571428571,0.19047619047619047,0.44761904761904764,0.5523809523809524
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_114,793,0.26666666666666666,0.21904761904761905,0.2571428571428571,0.2571428571428571,0.5142857142857142,0.5238095238095238
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_115,3226,0.2571428571428571,0.20952380952380953,0.3142857142857143,0.21904761904761905,0.5333333333333333,0.5714285714285714
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_116,5009,0.2571428571428571,0.29523809523809524,0.29523809523809524,0.1523809523809524,0.44761904761904764,0.5523809523809524
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_117,4664,0.24761904761904763,0.2857142857142857,0.20952380952380953,0.2571428571428571,0.4666666666666667,0.45714285714285713
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_118,4810,0.2,0.19047619047619047,0.26666666666666666,0.34285714285714286,0.6095238095238096,0.4666666666666667
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_119,3838,0.21904761904761905,0.2571428571428571,0.19047619047619047,0.3333333333333333,0.5238095238095238,0.4095238095238095
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_120,3365,0.23809523809523808,0.3047619047619048,0.2761904761904762,0.18095238095238095,0.45714285714285713,0.5142857142857142
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_121,3750,0.23809523809523808,0.2761904761904762,0.22857142857142856,0.2571428571428571,0.4857142857142857,0.4666666666666667
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_122,3326,0.2761904761904762,0.1619047619047619,0.3047619047619048,0.2571428571428571,0.5619047619047619,0.580952380952381
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_123,5298,0.29523809523809524,0.26666666666666666,0.18095238095238095,0.2571428571428571,0.4380952380952381,0.47619047619047616
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_124,4164,0.2571428571428571,0.20952380952380953,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.5238095238095238
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_125,5242,0.2761904761904762,0.23809523809523808,0.26666666666666666,0.21904761904761905,0.4857142857142857,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_126,4484,0.23809523809523808,0.19047619047619047,0.3047619047619048,0.26666666666666666,0.5714285714285714,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_127,4198,0.3047619047619048,0.20952380952380953,0.3238095238095238,0.1619047619047619,0.4857142857142857,0.6285714285714286
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_128,4864,0.19047619047619047,0.2761904761904762,0.29523809523809524,0.23809523809523808,0.5333333333333333,0.4857142857142857
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_129,3887,0.1619047619047619,0.3333333333333333,0.26666666666666666,0.23809523809523808,0.5047619047619047,0.42857142857142855
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_130,4698,0.14285714285714285,0.2571428571428571,0.2571428571428571,0.34285714285714286,0.6,0.4
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_131,3028,0.3238095238095238,0.20952380952380953,0.2761904761904762,0.19047619047619047,0.4666666666666667,0.6
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_132,3816,0.22857142857142856,0.3238095238095238,0.18095238095238095,0.26666666666666666,0.44761904761904764,0.4095238095238095
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_133,2966,0.3523809523809524,0.17142857142857143,0.26666666666666666,0.20952380952380953,0.47619047619047616,0.6190476190476191
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_134,4640,0.23809523809523808,0.22857142857142856,0.24761904761904763,0.2857142857142857,0.5333333333333333,0.4857142857142857
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_135,5015,0.3047619047619048,0.2571428571428571,0.17142857142857143,0.26666666666666666,0.4380952380952381,0.47619047619047616
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_136,3939,0.21904761904761905,0.23809523809523808,0.2571428571428571,0.2857142857142857,0.5428571428571428,0.47619047619047616
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_137,5465,0.2857142857142857,0.23809523809523808,0.17142857142857143,0.3047619047619048,0.47619047619047616,0.45714285714285713
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_138,4075,0.2857142857142857,0.21904761904761905,0.29523809523809524,0.2,0.49523809523809526,0.580952380952381
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_139,4581,0.2571428571428571,0.3047619047619048,0.22857142857142856,0.20952380952380953,0.4380952380952381,0.4857142857142857
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_140,4292,0.2571428571428571,0.23809523809523808,0.26666666666666666,0.23809523809523808,0.5047619047619047,0.5238095238095238
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_141,4850,0.26666666666666666,0.2761904761904762,0.20952380952380953,0.24761904761904763,0.45714285714285713,0.47619047619047616
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_142,4561,0.26666666666666666,0.26666666666666666,0.23809523809523808,0.22857142857142856,0.4666666666666667,0.5047619047619047
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_143,4324,0.26666666666666666,0.2571428571428571,0.2761904761904762,0.2,0.47619047619047616,0.5428571428571428
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_144,2325,0.2761904761904762,0.26666666666666666,0.21904761904761905,0.23809523809523808,0.45714285714285713,0.49523809523809526
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_145,6076,0.29523809523809524,0.2571428571428571,0.17142857142857143,0.2761904761904762,0.44761904761904764,0.4666666666666667
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_146,5163,0.26666666666666666,0.2857142857142857,0.21904761904761905,0.22857142857142856,0.44761904761904764,0.4857142857142857
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_147,4362,0.20952380952380953,0.26666666666666666,0.26666666666666666,0.2571428571428571,0.5238095238095238,0.47619047619047616
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_148,3476,0.3238095238095238,0.2,0.2571428571428571,0.21904761904761905,0.47619047619047616,0.580952380952381
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_149,4904,0.3047619047619048,0.2,0.3238095238095238,0.17142857142857143,0.49523809523809526,0.6285714285714286
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_150,3637,0.3238095238095238,0.1619047619047619,0.29523809523809524,0.21904761904761905,0.5142857142857142,0.6190476190476191
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_151,3878,0.2571428571428571,0.2,0.3238095238095238,0.21904761904761905,0.5428571428571428,0.580952380952381
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_152,2262,0.1523809523809524,0.23809523809523808,0.23809523809523808,0.37142857142857144,0.6095238095238096,0.3904761904761905
NovaS05933-RD-YF-Nova-20250311-WYJ-2haoji-190_153,3386,0.2857142857142857,0.20952380952380953,0.20952380952380953,0.29523809523809524,0.5047619047619047,0.49523809523809526
